,primary key,before,after
0,에코피아빌딩운영위원회,"서울특별시 강북구 도봉로 30(미아동 35-5 ,에코피아빌딩 )",
0,엘지에클라트관리위원회,서울특별시 강남구 테헤란로20길 19(역삼동 736-24),
0,여의도2차경동미르웰관리단,서울 영등포구 영등포로 247,서울 영등포구 영등포로 247
0,영시티,문래동3가 55-18,서울 영등포구 문래로28길 25
0,와이이십이프로젝트금융투자 주식회사,서울 영등포구 국제금융로2길 32,서울 영등포구 국제금융로2길 32
0,용산kcc웰츠타워 시티파크종합건설((주)인투빌),백범로90길 84-11,
0,용산무역센터 주식회사,,서울 성북구 개운사길 83-15
0,우체국시설관리공단,,서울 성북구 개운사길 83-15
0,위례중앙푸르지오2단지 아파트(중앙푸르지오상가 2단지),위례광장로 290(장지동 896 ),
0,유정빌딩,백제고분로 503,서울 송파구 백제고분로 503
0,은성산업㈜(잠실벨솔레오피스텔),올림픽로34길 5-13,서울 송파구 올림픽로34길 5-13
0,은평뉴타운꿈에그린,진관동 66-13,
0,은혜 광성교회,천호동 399-21,
0,이동엽,서울특별시 동대문구 홍릉로3길 55(제기동 615-1),
0,이복열,서울특별시 영등포구 디지털로 343(대림동 1082-13),
0,이원종,,서울 성북구 개운사길 83-15
0,잠실대우레이크월드 입주자대표회의,석촌호수로 298(송파동 58-1),
0,장교12지구 도시정비사업 공사장,수표동 47-1,서울 중구 청계천로 106
0,장우성,퇴계로 385,서울 중구 퇴계로 385
0,정00,청파로 319,서울 용산구 청파로 319
0,제물포터널,"목동, 제물포터널 1공구",
0,제이메크로,을지로12길 28,서울 중구 을지로12길 28
0,㈜ECMD,송파대로34길 29(송파동 185-5),
0,㈜동서건설,"서울특별시 강북구 (미아동 811-2 ,종합체육센터(동서건설) )",
0,주식회사 엔에이치제3호위탁관리부동산투자회사,서울특별시 영등포구 (당산동4가 38-2),
0,주식회사 파빅스씨앤씨,서울 강남구 봉은사로 143,서울 강남구 봉은사로 143
0,㈜케이알산업,서울 송파구 위례순환로 480 KR산업 위례빌딩 6~10층,
0,㈜풍산건설(리치안오피스텔),거여동 산 37,
0,㈜한라,방이동 46-2,서울 송파구 오금로11길 45
0,㈜한양건설,방이동 46-6,서울 송파구 백제고분로51길 23
0,지식산업센터 신축공사현장,가산동 459-24,서울 금천구 가산디지털2로 169-16
0,창동 문화산업단지 신축공사,창동 1-28,서울 도봉구 마들로13길 61
0,천호한강푸르지오,구천면로 192,서울 강동구 구천면로 192
0,청년주택 신축공사,신림동1644-3,
0,최00,,서울 성북구 개운사길 83-15
0,최태환,,서울 성북구 개운사길 83-15
0,케이디유타워(송파테라타워2 관리단),정의로 70(문정동 640),
0,케이씨씨오토,시흥대로 173(시흥동 987-6),
0,케이티,대학로 65(연건동),
0,코레일유통주식회사,,서울 성북구 개운사길 83-15
0,타임스퀘어(김담),영중로 15(영등포동4가 442),
0,태릉입구역 청년주택 신축공사,동일로 1000(공릉1동 617-3),
0,테라타워 관리사무소,"문정동 651 ,문정지식산업센터3-1블럭 )",
0,토로스 아르테미스,양화로 153 (동교동),
0,"팬코리아볼링센타, 잠실서비스안전센터",올림픽로 545(풍납동 504-2),
0,한00,대명1길 7(명륜4가 16-1) 옥산빌딩,
0,한국마사회 강북지점,서울특별시 강북구 도봉로 302(번동 449-6),
0,한국외대시설관리팀,서울특별시 동대문구 (이문동 270),
0,한국자산신탁(송파한화오벨리스크 관리위원회),충민로 5(문정동 622),
0,한국전력 성동지사,서울특별시 강북구 도봉로 242(미아동 190-1),
0,한국전력구,서울특별시 강남구 (논현동 238-1),
0,한라비발디운종가,숭인동 1425,서울 종로구 난계로27길 15
0,한라원앤앤타워 신축공사현장,가산동 549-1 한라원앤앤타워 신축공사현장,
0,한솔병원,"송파대로 445(석촌동 174-13 ,한솔병원 )",
0,한솔병원 신관,백제고분로39길 14-20,서울 송파구 백제고분로39길 14-20
0,한전성동전력소,서울특별시 강북구 도봉로 48(미아동 71-5),
0,한화생명 불광동 사옥,통일로 742,서울 은평구 통일로 742
0,항동하버라인2단지,연동로234(항동),
0,해밀톤호텔 이상용,이태원로 179 (이태원동 119-25 ),
0,현대EV스테이션,천호대로 1221,서울 강동구 천호대로 1221
0,현대건설,서울특별시 영등포구 선유로35길 22(양평동3가 57),
0,현대엔지니어링(주),"송파대로 201(문정동 642 ,현대엔지니어링 1-1블럭 )",
0,현대엔지니어링㈜(송파테라타워2 관리단),"송파대로 201(문정동 642 ,현대엔지니어링 1-1블럭 )",
0,협성건설,시흥대로 606,서울 동작구 시흥대로 606
0,혜성산업,세종대로12길 12,서울 중구 세종대로12길 12
0,호반써밋목동아파트,신정동 1150-41(신정동),
0,효성네오인텔리안빌딩,도봉로 352(번동),
0,휘경sk뷰아파트,휘경로 60(휘경동 128-12),
0,휘경sk뷰아파트관리사무실,서울특별시 동대문구 휘경로 60(휘경동 128-12),
0,힐데스하임천호아파트,천호동 437-5,서울 강동구 올림픽로78길 30
0,힐스테이트 창경궁,충신동 60,서울 종로구 율곡로 236
0,(주)디디아이레지덴셜제1호,자양로 116,서울 광진구 자양로 116
0,(주)민기,"문정동 641-3 ,(주)대명건설 )",
0,(주)비제바노 서울지점,강남대로 464(역삼동 809),
0,(주)영풍,강남대로 542(논현동 142),
0,(주)청원종합건설,중대로 204-1,서울 송파구 중대로 204-1
0,"(주)파크하비오, 파크하비오 오피스텔",송파대로 111(문정동 618),
0,(주)플레이쉘,신림동 1433-1,
0,KCC웰츠타워,자양로 116,서울 광진구 자양로 116
0,KGIT상암센타,월드컵북로 402 (상암동),
0,KT estate,한강대로71길 4 (갈월동 103-17 ),
0,KT데이타센타,"목동동로 323, (목동)",
0,LG전자 가산 Rnull 캠퍼스,가산디지털1로 51(가산동 327-23),
0,MK타워(김모),정의로 67,서울 송파구 정의로 67
0,YTN 빌딩,세종대로 17,서울 중구 세종대로 17
0,가산SK V1 AP타워 신축공사,가산동 673,서울 금천구 가산디지털1로 16
0,가산메트로 지식산업센터 신축공사,가산동 60-29,서울 금천구 가산로9길 80
0,갈산공공도서관,목동남로4길 48-6 (신정동),
0,강남 GLAD호텔 신축공사(대림산업㈜),대치동 995-16번지,서울 강남구 테헤란로 610
0,강남세브란스병원 교수연구동 신축공사(㈜한진중공업),역삼동 783-22번지,
0,강산건설㈜,서울특별시 송파구 방이동 48-2,서울 송파구 위례성대로2길 11
0,강일리슈빌,아리수로 419,서울 강동구 아리수로 419
0,건국대학교신공학관,능동로 120-1,서울 광진구 능동로 120-1
0,경원선민자역사신축공사(창동역),창4동 135(마들로11길 77),
0,고덕주공2단지(SK),고덕로 353,서울 강동구 고덕로 353
0,고덕주공2단지(대우),고덕로 353,서울 강동구 고덕로 353
0,고덕주공2단지(현대),고덕동 212,서울 강동구 고덕로 385
0,고용남,종로39가길 5-7(충신동),
0,근린생활시설 신축공사(㈜호유엠케이),역삼동 783-22번지+D635,
0,금강아미움,쌍문동 711,서울 도봉구 방학로5길 33
0,금천 해담채,시흥대로57길 46(시흥동 994-1),
0,금천구청장(청소과),(시흥동 562-2),
0,금하빌딩(서의열),학동로 401(청담동 41-2),
0,꿈의숲 코오롱하늘채(구장위2구역),장위동 290-9,
0,남부중앙시장(주),봉천로12길 39(신림동 1426-7),
0,넵스 베스트웨스턴 바이브호텔 신축공사(에스지신성건설㈜),논현동 60-8번지,서울 강남구 도산대로 216
0,농심신대방사옥(쓰리에스포유),여의대방로 112,서울 동작구 여의대방로 112
0,대륭테크노타운 21차,범안로 1126(가산동 687),서울 금천구 범안로 1126
0,대륭테크노타운12차,가산디지털2로 14(가산동 327-32),
0,대륭테크노타운7(최창규),서부샛길 638(가산동 489-11),
0,대림산업㈜,남대문로5가 253,
0,대보실업(신림선 2공구),신대방동 375-12,
0,대심로공사현장,목동동로 298 (목동915),
0,대우디오빌,서울특별시 서초구 서초대로 17(방배동),
0,대일정공(김대희),"가산디지털1로 75-23(가산동 345-21 ,(345-24) )",
0,대한민국재향군인회,올림픽로35길 123(신천동 7-29),
0,더 클래식500,능동로 90,서울 광진구 능동로 90
0,더클래스효성(에이엠),효령로55길 65(서초동 1597-7),
0,독산동롯데캐슬아파트 신축공사,"벚꽃로 88(독산동 1005 ,롯데건설 건축현장 )",
0,동우자인채스토리상암 신축공사,월드컵로34길 20(성산동)지하5층,
0,드림스퀘어관리단,진관동 87,서울 은평구 진관2로 29-21
0,드림타워관리단 스포츠조선사옥,"목동동로 233-1, (목동)",
0,디엠씨씨 프로젝트금융투자 주식회사,상암산로 48-6 (상암동),
0,라온유아파트,정릉로 307,서울 성북구 정릉로 307
0,라온프라이빗시티 강남 신축공사(라온건설㈜ 김진석),세곡동 590번지,서울 강남구 헌릉로569길 13
0,래미안 대치팰리스,삼성로51길 35(대치동 610),
0,래미안신반포리오센트,잠원동 52,서울 서초구 잠원로14길 42
0,롯데물산㈜,올림픽로 300(신천동 29),
0,롯데쇼핑 관악점,봉천로209(봉천동 729-22),
0,마에스트로 생활문화지원실,남부순환로218길 1(봉천동 869-6),
0,마포한강2차 푸르지오,합정동 473,서울 마포구 월드컵로3길 14
0,메가스터디타워관리위원회,노량진로 140,서울 동작구 노량진로 140
0,메르스데스 벤츠 서비스센터,"정의로8길 6(문정동 640-9, 더클래스효성 ,문정지구5-8블록 ) (주)씨디인베스트/ 메르스데스 벤츠 서비스센터",
0,메트하임빌딩(주)보라매인베스트먼트,신풍로 93(신길동 2363),
0,목동센트럴아이파크위브1단지(두산),남부순환로83길 17,서울 양천구 남부순환로83길 17
0,목동센트럴아이파크위브2단지(현대),남부순환로83길 17,서울 양천구 남부순환로83길 17
0,문정SKV1GL 메트로시티 관리단,"법원로 128(문정동 642-3, 문정지구1-2) 문정에스케이브이원지",
0,민족통일빌(이동엽),홍릉로3길 55(제기동 615-1 민족통일빌),
0,벽산/경인디지털밸리2(자치위원회),가산디지털2로 184(가산동 481-10),
0,블루힐오피스텔,서울특별시 서초구 반포대로30길 9(서초동),
0,사랑의 교회,반포대로 121(서초동 1541-1),
0,삼성SRA자산운용(주),"강남대로 556(논현동 50-1 ,논현빌딩 )",
0,삼성금융캠프스(1),사임당로23길 27(서초동 1641-10),
0,삼성금융캠프스(2),서울특별시 서초구 사임당로23길 27(서초동 ),
0,삼성동 복합시설 신축공사(롯데건설㈜),삼성동 142-42번지,서울 강남구 테헤란로 415
0,삼성생명 청담동 신축공사(삼성물산㈜),청담동 3번지,서울 강남구 도산대로 420
0,삼성아파트3,만리재로 60 (신공덕동),
0,삼원빌딩,양평로 36(당산동6가 227),
0,상도엠코타운 애스톤파크,상도동 533,서울 동작구 상도로 346-2
0,상암스튜디오380,모래내로1길 20,서울 마포구 모래내로1길 20
0,상암월드시티,월드컵로34길 13,서울 마포구 월드컵로34길 13
0,상암이안아파텔1,월드컵로 190 (성산동),
0,상암푸르지오오피스텔 신축공사,상암동 1596,서울 마포구 월드컵북로54길 25
0,새마을금고복지회송파빌딩,오금로 81(방이동 22-3),
0,"새천년종합건설, 카카오","방이동47-2, (지하)",
0,새한빌딩(이계옥),굴레방로 11-1 (아현동),
0,서울대학교(관정도서관),관악로1(대학동),서울 관악구 관악로 1
0,서울파이넨스센터,세종대로 136,서울 중구 세종대로 136
0,서울한방진흥센터,약령중앙로 26(제기동 1082),
0,서일빌딩,상봉로 7(면목동),
0,서초센트럴IPARK,서초동 1582-3,서울 서초구 반포대로18길 36
0,석촌호수 나인파크,서울특별시 송파구 송파대로49길 52(석촌동 24-11),
0,센트럴IPARK 신축공사(현대산업개발㈜),삼성로 629(삼성동 22),
0,손정태(주의교회),오금로 477(거여동 21),
0,송파농업협동조합,송파대로 155,서울 송파구 송파대로 155
0,송파법조타운푸르지오,법원로4길 5(문정동 652 (주)대우건설 /송파법조타운푸르지오),
0,송파한화오벨리스크 관리위원회,충민로 5(문정동 622),
0,신사동 호텔 신축공사(코오롱글로벌㈜),신사동 587-20번지,
0,신세계인터내셔날,도산대로 449(청담동 97-5),
0,신영지웰아파트(한라건설),무학봉길 76 (하왕십리동)2개동,
0,신정변전소,"신정로 226, (신정동)",
0,신촌오피스텔신축공사,노고산동 57-50,서울 마포구 신촌로16길 29
0,신풍프라자(주)이오티앤디,가마산로48길 16(대림동 673),
0,아만티호텔,서교동 447-1,서울 마포구 월드컵북로 31
0,아주호텔서교,양화로 130(서교동)지하5층,
0,어울림 더 리버아파트(금호어울림아파트),독서당로40길 37 (옥수동)(8개동),
0,업무시설 신축공사(에이펙스종합건설(주)),신사동 501-2번지,서울 강남구 도산대로 107
0,에뜨와르오피스텔,한천로24길 70(장안동 381-1),
0,에스지개발(주),양재대로 246(염곡동 300-4),
0,에스케이건설(주)휘경2재개발구역 현장,휘경동 118-10,
0,에스케이증권,여의도동 45-1,서울 영등포구 국제금융로8길 31
0,에이스타워,통일로 92(순화동),
0,에이스하이엔드타워3,가산디지털1로 145(가산동 371-50),
0,엘지에클라트,테헤란로20길 19(역삼동 736-24),
0,엘지텔레콤,월드컵북로 416 (상암동),
0,엘지펠리스빌딩(조동선),홍익로6길 57 (동교동),
0,엠스테이트,"법원로 114(문정동 643-1, 엠스테이트)",
0,역삼대세빌딩 신축공사(트래콘건설),역삼동 736-58번지,서울 강남구 테헤란로26길 14
0,오투존스포츠센터(이경숙)/ 지리페,오금로 235(방이동 227-4),
0,올레오더블유,중구 마장로1길 22,서울 중구 마장로1길 22
0,와이즈플레이즈,강남대로66길 14(역삼동 837-13),
0,용산 파크타워,서빙고로 67 (용산동5가 24 ) 파크타워입주자대표회의,
0,용산kcc웰츠타워시티파크종합건설((주)인투빌),백범로90길 84-11,
0,용산씨티파크1단지,서빙고로 35,서울 용산구 서빙고로 35
0,용산아이피아대주피오레,청파로20길 9 (한강로2가),
0,우이신설 경전철㈜,삼양로 195(삼양동),
0,우일프라자,마장로 62,서울 중구 마장로 62
0,원앤온니 관광호텔,서교동 447-1,서울 마포구 월드컵북로 31
0,위례아이파크1차 아파트,"위례광장로 136(장지동, 1동 지하3층 ,위례신도시C1-3블록 ) 위례아이파크 1차아파트",
0,위례중앙푸르지오1단지 아파트,위례광장로 120(장지동 897 ),
0,유경 PSG자산운용GMK제11호,올림픽로35가길 125(신천동 7-13),
0,유정빌딩(허재순),백제고분로 503,서울 송파구 백제고분로 503
0,이대마곡병원,내발산동 157(마곡동 728-26),
0,이마트트레이더스월계점,월계동 333-1,서울 노원구 마들로3길 17
0,이성범,창경궁로 260(명륜2가),
0,이수종,시흥대로578(신림동 1643),
0,이영옥 (금호어울림 아파트),"신이문로 9(이문동 428 ,금호(A)어울림 )",
0,이지스사모부동산투자신탁25호,율곡로 6(중학동),
0,인도네시아대사관,여의대방로 380(여의도동 55),
0,일진사우나,충무로2길 15,
0,입주자대표회의(타워팰리스),"언주로30길 56(도곡동 467 ,타워팰리스 I )",
0,잠실M타워오피스텔 (아프로엠),올림픽로8길 7(잠실동 178),
0,장위5재정비촉진구역 주택재개발정비사업 아파트 신축공사,장위동 173-114,
0,장위7재정비촉진구역 주택재개발정비사업 아파트 신축공사(현대산업개발),장위동189-3,서울 성북구 돌곶이로40길 46
0,장위동 적환장,한천로 719,
0,재단법인 기독교재단,석촌호수로 162(삼전동 111-16),
0,조이마트,오패산로30길 25(송중동),서울 강북구 오패산로30길 39
0,㈜대명건설(구로구지식산업센터신축공사),구로동614-50,서울 구로구 경인로53가길 10
0,㈜대우건설,을지로 170-1,
0,㈜심플프로젝트컴퍼니,서울특별시 송파구 백제고분로36길 26(석촌동 60-8),
0,㈜탑종합건설,황학동 19,서울 중구 마장로9길 49-15
0,㈜포스코건설,을지로1가 101-1,서울 중구 을지로 35
0,창동월가타워,창4동 7(마들로11가길 6-25),
0,천지건설산업(주),"정의로3길 6 (문정동 646-2 ,11-1블록 ) 천지건설산업(주)",
0,충무로엘크루 메트로시티2,퇴계로49길 14,서울 중구 퇴계로49길 14
0,케이비부동산신탁㈜(AK프라자),회현동1가 194-19,
0,트리플렉스,문래동3가 46,서울 영등포구 문래북로 116
0,파르나스타워(송홍섭),테헤란로 521(삼성동 159-8),
0,파크팰리스(아파트),마포대로 143 (공덕동),
0,팬택,성암로 179 (상암동),
0,"프라비다옥토, 행복관리주식회사",법원로4길 17(문정동 652-1 ) 프라비다옥토,
0,한국기계진흥빌딩,"은행로37(여의도동13-31, 기계산업진흥회)",
0,한국산학협동단지,월드컵북로 402 (상암동),
0,한국소프트웨어 진흥원,월드컵북로 396 (상암동),
0,한국소프트웨어진흥원,월드컵북로 396 (상암동),
0,한양타워(주식회사 보성),법원로11길 12,서울 송파구 법원로11길 12
0,한외빌딩,다동길 43,서울 중구 다동길 43
0,해밀톤호텔이상용,이태원로 179 (이태원동 119-25 ),
0,해양환경관리공단,서울특별시 송파구 송파대로28길 28(가락동 79-6),
0,해창개발,가로공원로 133(신월동),
0,"현대산업개발㈜, 잠실올림픽아이파크",올림픽로43길 30(풍납동) 현대산업개발(주),
0,호반베르디움 관리사무소,"동남로 342, (지하)",
0,홍성한우만(유병임),필운대로 9-2(필운동),
0,홍익대학교,와우산로 94 (상수동),서울 마포구 와우산로 39-14
0,"화엄타워, 헤리움써미타워","법원로8길 13(문정동 651-6, (주)힘찬건설) 해리움써미타워",
0,효성해링턴타워,테헤란로4길 20(역삼동 825-24),
0,(주)GS건설,"올림픽로 25(잠실동, 917공구930정거장) 9호선,(주)GS건설",
0,(주)가든파이브툴,"충민로 10(문정동, 가든5툴동 10층 (주)가든파이브툴",
0,(주)비앤아이홀딩스,오금로 87(방이동 22-5),
0,(주)삼정씨엔에스,금천구 범안로 1126(가산동 687),서울 금천구 범안로 1126
0,"(주)이엔엠한양대점,엔터식스",왕십리로 222(행당동 17),
0,(주)파크하비오,송파대로 111(문정동 618),
0,(주)휴시스,"서울 강남구 논현로 520, 301호",
0,？현대백화점,천호대로 1005,서울 강동구 천호대로 1005
0,CJ건설㈜,남대문로4가 17-19,서울 중구 세종대로12길 12
0,KCC왈츠타워,자양로 116,서울 광진구 자양로 116
0,KCC웰츠밸리관리단,가산디지털1로 205(가산동 470-8),
0,KT데이타센타(계측기로변경),목1동 918-1,서울 양천구 목동동로 323
0,LG전자(주)단말연,가산디지털1로 51,서울 금천구 가산디지털1로 51
0,SKV1 center관리사무소,가산디지털1로 171(가산동 371-41),
0,SY빌딩,방학동 676-21,서울 도봉구 방학로3길 6
0,가락동 농수산물도매시장(5호(가락시장현대화)),양재대로 932(가락동 600),
0,가산대명밸리온,가산디지털2로 127-49(가산동 547-15),
0,거당건설,자동차시장1길 94-15 (용답동),
0,거당건설(오르세오피스텔),자동차시장1길 94-15 (용답동),
0,관리단대표회의,석촌호수로 230(석촌동 158-5),
0,금천구청장,시흥대로 73길 70,서울 금천구 시흥대로73길 70
0,금천노인종합복지관,시흥대로51길 93-32(시흥동 558-1),
0,김기찬,오금로44길 5(가락동 174-12) 김기찬,
0,김순영(계림종합건설),시흥동 992-20,서울 금천구 시흥대로57길 5
0,"김형관(서울숲S타워,ITCT지식산업센터)",서울특별시 성동구 성수일로 10(성수동1가),
0,뉴티캐슬운영위원회,가산디지털2로 108(가산동 429-1),
0,대림산업㈜,685-700(성수동1가),
0,대방디엠시티2차,마곡동로10길 23,서울 강서구 마곡동로10길 23
0,대방산업개발,마곡동로10길 23,서울 강서구 마곡동로10길 23
0,대보건설,서부샛길 714(가산동 535-7),
0,대신종합건설㈜,시흥대로 193,서울 금천구 시흥대로 193
0,대우건설(송문선),수락산로 4길 17,
0,더 루벤스밸리 운영위원회,"가산동 691-3,가산디지털1로 1 (가산동)",
0,더불유123빌딩,백제고분로41길 42-19(송파동32-2) 더불유123빌딩,
0,도로교통안전관리공단,왕십리로 407(신당동),
0,동대문 와이즈 캐슬,중구 퇴계로 75길 7,서울 중구 퇴계로75길 7
0,디지털엠파이어입주자대표,"가산동 685, 범안로 1130 (가산동)",
0,렉스모터스(내포레미콘),광나루로 228 (성수2가3동),
0,롯데건설(주) 하석주,"벚꽃로 88(독산동 1005 ,롯데건설 건축현장 )",
0,롯데정보통신(주),"가산동 533-2,가산디지털2로 179 (가산동)",
0,문정현대지식산업센터,"법원로11길 11(문정동 644, 6블럭,지식산업센터A동관리사무소 ,지하2층 )",
0,미켈란호수가,"석촌호수로 230(석촌동, 미켈란 호수가) 관리단대표회의",
0,박양순,백제고분로28길 29(삼전동 66) 박양순,
0,백상스타타워II,"가산동 459-22,가산디지털2로 165 (가산동)",
0,벽산6단지관리실,"금하로 796 (시흥동 1013-4, 벽산6단지)",
0,벽산디지털밸리6차입주대표,가산디지털1로 219,서울 금천구 가산디지털1로 219
0,병원부지,"송파대로 567(잠실동, 병원부지)",
0,비와이씨하이시티입주사대표회,가산디지털1로 131(가산동 371-17),
0,삼부르네상스플러스관리단,시흥대로152길 11-43(독산동 953),
0,삼성금융캠프스,사임당로23길 27(서초동 1641-10),
0,삼성엔지니어링(주),상일로6길 26,서울 강동구 상일로6길 26
0,삼익아파트,"독산로50길 89(시흥동 5-13,삼익아파트)",
0,서울숲엠타워 관리단,뚝섬로1길 31(성수동1가),
0,서울시새활용플라자(서울디자인재단),자동차시장길49 (용답동),
0,서울역 센트럴자이 아파트,중구 만리재로 175,서울 중구 만리재로 175
0,서울역한라비발디센트럴 아파트,중구 만리재로 177,서울 중구 만리재로 177
0,성수 SK V1 센터(B/C블럭),성수동2가 280번지,서울 성동구 아차산로17길 48
0,성수역skv1타워관리사무소,연무장5가길 25(성수동2가 315-61),
0,세계일보제작단 사옥(차준영),서부샛길 534,서울 금천구 서부샛길 534
0,세영종합건설(주),강남대로 525(반포동 722-21),
0,세종타워관리운영센터 (하우스디세종타워),성수일로10길 26(성수동2가),
0,송파두산위브,성내천로 103(오금동 135),
0,송파정형외과,가락로 99(석촌동 277) 이희태,
0,시티렉스상가관리단,"독산동 291-5,시흥대로 399 (독산동)",
0,신성미소지움,서부샛길 528(가산동 550-17),
0,신영건설,상계동 731-5,서울 노원구 동일로 1405
0,어바니엘 가산,가산디지털1로 205(가산동 470-8),
0,에스케이건설(주) 휘경2재개발구역 현장,휘경동 118-10,
0,에이스 하이엔드 7차,"가산동 345-33,가산디지털2로 67 (가산동)",
0,에이스빌딩 금진호,"서초대로41길 19(서초동 1720-2 ,지하1층관리실 )",
0,에이스하이앤드 3차,"가산동 371-50,가산디지털1로 145 (가산동)",
0,에이스하이엔드5차입주자자치회,가산디지털1로 226(가산동 505-18),
0,에이엠빌딩(주)효성,효령로55길 65(서초동 1597-7),
0,에하8차고객지원센터,가산디지털1로 84,서울 금천구 가산디지털1로 84
0,엘지유플러스,금하로597(시흥동998),
0,영시티(파운틴벨리),문래동3가 55-18(문래로28길15),
0,오투존스포츠센터(이경숙),오금로 235(방이동 227-4),
0,요진건설(흑석동 원불교),현충로 75,강원특별자치도 원주시 현충로 75
0,우리피앤에스(우리큐브),연무장11길 10(성수동2가),
0,우림라이온스밸리경영자협의회,우림라이온스밸리경영자협의회,서울 금천구 가산디지털1로 168
0,위례2차아이파크관리사무소,"정의로 70(문정동 640) , (지하)",
0,잠실M타워오피스텔,올림픽로8길 7(잠실동 178),
0,장원빌딩,백제고분로22길 27(삼전동 42-9) 장원빌딩,
0,장위5재정비촉진구역 주택재개발 정비사업 아파트 신축공사,장위동 173-114,
0,장위7재정비촉진구역 주택재개발 정비사업 아파트 신축공사(현대산업개발),장위동189-3,서울 성북구 돌곶이로40길 46
0,재능유통,가산디지털1로 186(가산동 459-11),
0,㈜롯대자산개발,하늘길 38,서울 강서구 하늘길 38
0,주식회사백영(백영성수센터),성수일로 56(성수동2가),
0,주양수기,"두산로 36(독산동 1133,진도아파트201동)",
0,㈜에스앤아이코퍼레이션,마곡중앙로 150,서울 강서구 마곡중앙로 150
0,청담동 5-18 근린생활 신축공사(승윤종합건설㈜),청담동 5-18번지,
0,최광일,백제고분로40길 5(석촌동 287-4) 최광일,
0,최창규,서부샛길 638(가산동 489-11),
0,"킨앤파트너스(성수동복합문화시설, 우란문화재단)",연무장7길 11(성수동2가),
0,태영건설,"동일로 151(성수동2가 280-6, 8)",
0,트래콘건설(부라다오피스텔),자동차시장1길 73(용답동 233-8),
0,팬코리아볼링센타,올림픽로 545(풍납동 504-2),
0,펌프개발쇼핑몰,불광로 20(대조동 240),
0,푸르지오시티,구천면로 192,서울 강동구 구천면로 192
0,한라시그마밸리입주자위원회,가산디지털2로 53(가산동 345-90),
0,한신코아오피스텔,올림픽로35가길 11(신천동 11-9) 한신코아오피스텔,
0,한화건설,노원로 38길 46,
0,현대건설(성수역현대테라스타워),서울특별시 성동구 연무장5가길 1(성수동2가),
0,현대산업개발㈜,올림픽로43길 30(풍납동) 현대산업개발(주),
0,현대산업개발㈜(장위7구역),장위동 18-3,
0,현대엔지리어링(주),정의로 70(문정동 640),
0,현대파라지앙,"목동서로 57, (목동)",
0,현대파크빌상가,"중대로 174(가락동 147-2, 상가 ,현대파크 ) 현대파크빌상가",
0,호림빌딩,"석촌호수로 176(삼전동, 일식호림)",
0,호텔신라 부설 주차장,중구 동호로 233,서울 중구 동호로 233
0,홀리데이인 성북(우영개발),종암로 123,서울 성북구 종암로 123
0,힐데스하임입주자대표,"진관3로 11(진관동 64 ,은평뉴타운 힐데스하임 )",
